customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-06194,Female,0,Yes,No,39,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,74.62,2569.44,No
CUST-06195,Male,0,No,Yes,7,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,43.14,299.75,No
CUST-06196,Female,0,Yes,No,71,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,79.99,6087.15,No
CUST-06197,Female,0,No,No,49,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),118.25,6494.56,No
CUST-06198,Male,0,No,Yes,15,Yes,No,DSL,No,No,Yes,Yes,No,Yes,One year,Yes,Credit card (automatic),49.62,775.59,No
CUST-06199,Female,0,Yes,No,7,No,No phone service,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),55.64,419.08,No
CUST-06200,Female,0,Yes,Yes,47,No,No phone service,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,105.59,5672.53,Yes
CUST-06201,Male,0,No,No,68,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Two year,Yes,Mailed check,54.32,4212.44,No
CUST-06202,Female,0,Yes,Yes,45,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,109.8,5678.25,No
CUST-06203,Male,0,No,No,19,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,88.44,1658.21,No
CUST-06204,Male,0,No,No,47,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),20.19,875.4,No
CUST-06205,Male,0,No,No,53,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),56.19,3272.18,No
CUST-06206,Male,0,Yes,No,27,Yes,No,Fiber optic,No,No,No,No,No,Yes,Two year,No,Credit card (automatic),57.0,1350.41,No
CUST-06207,Female,0,Yes,No,5,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,42.83,194.25,Yes
CUST-06208,Male,0,No,No,60,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,One year,Yes,Electronic check,77.32,4512.52,No
CUST-06209,Male,0,Yes,No,62,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,One year,Yes,Electronic check,22.34,1280.36,No
CUST-06210,Female,0,No,No,59,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,78.19,4483.49,Yes
CUST-06211,Male,1,No,Yes,61,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Two year,No,Mailed check,74.26,4174.7,No
CUST-06212,Male,0,Yes,Yes,56,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,No,Credit card (automatic),87.67,5595.9,No
CUST-06213,Male,0,Yes,No,47,Yes,No,Fiber optic,No,No,No,No,Yes,No,One year,No,Electronic check,72.37,3829.53,No
CUST-06214,Male,0,Yes,No,48,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Mailed check,51.76,2302.83,No
CUST-06215,Female,0,No,Yes,10,No,No phone service,Fiber optic,No,No,Yes,Yes,No,No,Two year,No,Bank transfer (automatic),115.75,997.56,No
CUST-06216,Male,0,Yes,Yes,32,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Two year,Yes,Bank transfer (automatic),31.6,987.45,No
CUST-06217,Female,0,Yes,No,65,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,One year,No,Credit card (automatic),92.92,5762.26,No
CUST-06218,Female,0,No,No,24,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),38.91,855.57,No
CUST-06219,Male,0,Yes,No,29,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,24.49,779.87,No
CUST-06220,Male,0,Yes,No,7,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,95.25,663.41,Yes
CUST-06221,Male,0,Yes,Yes,17,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Two year,Yes,Bank transfer (automatic),104.46,1949.79,No
CUST-06222,Male,0,No,No,25,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,30.46,786.79,No
CUST-06223,Female,0,Yes,No,36,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,71.12,2582.13,No
CUST-06224,Female,0,No,No,61,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,No,Two year,Yes,Electronic check,91.46,5347.4,No
CUST-06225,Female,0,No,No,71,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,One year,No,Electronic check,56.59,3861.38,No
CUST-06226,Male,0,No,No,35,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),62.7,2025.28,No
CUST-06227,Female,0,No,No,50,Yes,Yes,DSL,No,Yes,Yes,Yes,No,No,One year,Yes,Credit card (automatic),116.48,5581.94,No
CUST-06228,Male,1,Yes,Yes,56,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),91.53,4592.55,No
CUST-06229,Male,1,Yes,Yes,65,Yes,No,DSL,No,No,Yes,Yes,No,No,Two year,No,Credit card (automatic),110.87,7511.39,No
CUST-06230,Male,0,Yes,Yes,41,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,Yes,Credit card (automatic),61.7,2316.46,No
CUST-06231,Male,0,No,No,25,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,66.08,1853.89,No
CUST-06232,Male,0,Yes,No,34,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,115.71,3854.74,Yes
CUST-06233,Female,0,Yes,No,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,61.2,526.01,No
CUST-06234,Female,1,Yes,No,56,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Mailed check,59.65,3591.45,No
CUST-06235,Male,0,Yes,No,30,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Two year,No,Electronic check,88.33,2430.63,No
CUST-06236,Female,0,No,Yes,68,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),22.71,1611.11,No
CUST-06237,Male,0,No,Yes,21,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,62.89,1366.83,No
CUST-06238,Male,0,Yes,Yes,10,Yes,Yes,DSL,Yes,No,No,No,No,No,Two year,Yes,Credit card (automatic),112.66,1231.05,No
CUST-06239,Male,1,No,No,33,Yes,No,Fiber optic,No,No,No,No,Yes,No,Two year,No,Electronic check,108.36,3787.69,No
CUST-06240,Female,0,No,Yes,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,84.62,355.91,Yes
CUST-06241,Male,0,No,No,23,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,62.82,1638.5,Yes
CUST-06242,Male,0,No,No,69,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,69.56,4951.21,Yes
CUST-06243,Female,0,Yes,Yes,53,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,44.98,2443.97,No
CUST-06244,Female,0,Yes,Yes,5,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),38.82,175.29,Yes
CUST-06245,Female,0,No,No,18,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),45.28,729.92,No
CUST-06246,Male,0,No,Yes,17,Yes,Yes,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,108.93,1966.03,No
CUST-06247,Male,0,No,Yes,58,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,No,Mailed check,44.11,2825.55,No
CUST-06248,Female,0,No,No,67,Yes,No,Fiber optic,No,No,No,No,Yes,No,Two year,Yes,Mailed check,65.42,4769.35,No
CUST-06249,Male,0,No,No,72,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,90.27,7341.21,No
CUST-06250,Female,0,No,Yes,56,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,92.81,4650.27,Yes
CUST-06251,Female,0,No,No,40,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,No,Mailed check,49.44,2192.69,No
CUST-06252,Male,0,Yes,Yes,2,No,No phone service,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Credit card (automatic),44.26,89.96,No
CUST-06253,Male,0,No,No,21,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,55.46,1239.73,No
CUST-06254,Female,0,No,No,52,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),28.4,1387.09,No
CUST-06255,Female,0,No,No,24,No,No phone service,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),73.09,1501.9,Yes
CUST-06256,Female,0,Yes,No,53,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,One year,Yes,Credit card (automatic),91.74,4141.66,No
CUST-06257,Female,0,Yes,No,38,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,41.88,1448.58,No
CUST-06258,Male,0,No,No,20,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Two year,No,Electronic check,27.3,508.19,No
CUST-06259,Female,0,No,Yes,50,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),103.09,5284.03,No
CUST-06260,Female,1,No,No,39,Yes,Yes,DSL,No,Yes,No,No,No,No,One year,Yes,Mailed check,106.98,4619.17,No
CUST-06261,Female,0,Yes,No,60,Yes,No,DSL,No,No,Yes,Yes,Yes,No,One year,Yes,Bank transfer (automatic),104.76,5972.68,No
CUST-06262,Male,0,Yes,No,39,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Two year,Yes,Mailed check,60.86,2608.26,No
CUST-06263,Male,0,Yes,No,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),32.52,2123.84,No
CUST-06264,Female,0,No,No,33,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),87.5,2826.38,No
CUST-06265,Male,0,Yes,Yes,29,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,28.39,723.06,No
CUST-06266,Male,0,No,No,10,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,87.78,861.45,Yes
CUST-06267,Male,0,Yes,Yes,67,No,No phone service,Fiber optic,No,Yes,No,No,No,Yes,One year,No,Electronic check,40.12,2847.81,No
CUST-06268,Female,0,No,Yes,3,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,29.1,95.73,Yes
CUST-06269,Female,0,No,Yes,31,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Two year,No,Credit card (automatic),18.43,562.8,No
CUST-06270,Male,0,No,No,27,Yes,Yes,DSL,No,Yes,No,No,Yes,No,One year,Yes,Bank transfer (automatic),69.44,1727.29,No
CUST-06271,Female,0,Yes,Yes,70,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,105.07,6312.35,Yes
CUST-06272,Female,0,No,No,27,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,93.43,2684.0,No
CUST-06273,Male,0,Yes,No,9,Yes,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,44.51,377.83,Yes
CUST-06274,Male,0,Yes,Yes,6,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,33.16,209.62,Yes
CUST-06275,Female,1,Yes,Yes,6,No,No phone service,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,No,Mailed check,114.61,717.04,No
CUST-06276,Male,1,No,Yes,26,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,101.4,2359.02,Yes
CUST-06277,Female,0,Yes,No,43,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,80.91,3860.03,No
CUST-06278,Female,0,No,Yes,19,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Two year,No,Mailed check,53.45,937.78,No
CUST-06279,Male,0,Yes,No,16,No,No phone service,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),97.43,1624.79,Yes
CUST-06280,Female,0,Yes,No,23,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,56.02,1307.53,No
CUST-06281,Female,1,Yes,No,29,No,No phone service,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),88.52,2632.92,Yes
CUST-06282,Male,0,No,No,38,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),72.97,2734.23,Yes
CUST-06283,Male,0,Yes,No,59,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),73.58,4377.93,No
CUST-06284,Male,0,No,No,48,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),71.67,3707.71,No
CUST-06285,Female,0,No,No,20,Yes,Yes,DSL,No,Yes,Yes,No,No,No,One year,Yes,Mailed check,116.17,2234.82,Yes
CUST-06286,Male,0,No,Yes,21,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,108.7,2451.24,No
CUST-06287,Male,0,Yes,No,28,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,62.94,1553.69,No
CUST-06288,Male,0,Yes,No,50,Yes,No,DSL,No,No,No,No,No,Yes,One year,Yes,Electronic check,112.98,5791.02,No
CUST-06289,Male,0,No,Yes,33,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,One year,Yes,Electronic check,83.98,2767.01,Yes
CUST-06290,Female,0,No,No,40,No,No phone service,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,102.82,4377.77,No
CUST-06291,Female,0,Yes,No,54,Yes,Yes,DSL,No,No,No,No,No,No,Two year,Yes,Electronic check,100.11,5315.12,Yes
CUST-06292,Male,0,No,No,10,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,One year,Yes,Bank transfer (automatic),114.85,1213.3,No
CUST-06293,Female,0,Yes,No,34,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),38.26,1428.65,Yes
CUST-06294,Male,1,No,No,36,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),88.93,2992.51,No
CUST-06295,Male,0,Yes,Yes,7,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,113.14,766.72,Yes
CUST-06296,Female,0,Yes,No,16,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),24.61,369.32,No
CUST-06297,Female,0,Yes,Yes,51,Yes,No,Fiber optic,No,No,No,No,Yes,No,One year,No,Credit card (automatic),111.04,5179.46,No
CUST-06298,Male,0,No,No,61,No,No phone service,DSL,Yes,No,No,No,No,Yes,Month-to-month,No,Mailed check,112.04,6995.86,No
CUST-06299,Male,0,No,No,31,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,69.25,2459.38,No
CUST-06300,Female,0,Yes,Yes,32,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),87.75,2410.69,No
CUST-06301,Male,1,No,No,45,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,No,Month-to-month,No,Credit card (automatic),19.73,823.04,No
CUST-06302,Female,0,No,Yes,27,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,20.49,634.46,No
CUST-06303,Male,1,No,Yes,22,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),20.0,414.23,No
CUST-06304,Male,1,Yes,No,15,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,No,Mailed check,63.57,810.72,No
CUST-06305,Female,1,No,Yes,8,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,29.78,273.28,Yes
CUST-06306,Female,0,Yes,No,68,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,97.53,7151.82,Yes
CUST-06307,Female,0,Yes,Yes,8,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Two year,No,Mailed check,41.8,300.34,Yes
CUST-06308,Female,0,No,Yes,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,34.26,487.61,No
CUST-06309,Female,0,No,Yes,48,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),52.84,2566.97,No
CUST-06310,Female,0,No,No,34,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,No,Mailed check,40.64,1179.28,No
CUST-06311,Female,0,No,Yes,57,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),91.12,5585.97,No
CUST-06312,Male,0,No,No,5,Yes,No,DSL,No,No,No,No,No,No,Two year,Yes,Electronic check,54.36,258.37,No
CUST-06313,Male,1,Yes,No,44,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,One year,No,Credit card (automatic),96.42,4845.8,No
CUST-06314,Male,0,Yes,Yes,71,Yes,No,DSL,No,Yes,No,No,No,Yes,One year,Yes,Electronic check,100.26,6092.14,No
CUST-06315,Female,0,No,Yes,37,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,One year,Yes,Electronic check,77.47,3186.86,Yes
CUST-06316,Female,0,No,No,28,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),80.89,2170.13,Yes
CUST-06317,Female,0,No,No,68,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,46.88,3348.03,No
CUST-06318,Male,0,No,No,38,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,83.09,3630.23,Yes
CUST-06319,Female,1,No,No,46,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,Two year,Yes,Electronic check,69.25,3447.44,No
CUST-06320,Female,0,No,No,26,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,88.69,2394.01,No
CUST-06321,Male,0,Yes,No,53,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,85.47,4311.31,No
CUST-06322,Female,0,Yes,No,63,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Two year,No,Credit card (automatic),87.99,5570.63,No
CUST-06323,Male,0,No,Yes,63,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,104.04,6622.54,Yes
CUST-06324,Male,0,No,Yes,38,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,No,Credit card (automatic),77.61,3097.89,Yes
CUST-06325,Female,0,No,No,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),96.58,1580.39,No
CUST-06326,Female,0,Yes,No,9,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),51.09,509.55,No
CUST-06327,Female,0,No,Yes,22,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,97.93,2247.04,Yes
CUST-06328,Male,0,No,No,70,No,No phone service,DSL,No,Yes,Yes,No,No,No,One year,Yes,Bank transfer (automatic),49.9,3380.58,No
CUST-06329,Male,0,No,No,56,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,54.77,3426.36,Yes
CUST-06330,Male,1,Yes,No,37,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),106.15,4127.7,No
CUST-06331,Female,0,No,Yes,57,No,No phone service,DSL,Yes,Yes,No,No,Yes,No,Two year,Yes,Mailed check,43.49,2193.07,No
CUST-06332,Female,0,No,No,60,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,No,Electronic check,92.43,4798.48,No
CUST-06333,Female,0,No,Yes,12,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),41.73,444.51,No
CUST-06334,Female,1,No,Yes,7,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,42.56,323.34,Yes
CUST-06335,Male,1,No,Yes,66,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),78.91,5923.43,No
CUST-06336,Male,0,Yes,No,41,No,No phone service,Fiber optic,No,Yes,Yes,Yes,Yes,No,Two year,Yes,Electronic check,21.78,950.7,No
CUST-06337,Male,0,Yes,No,24,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),83.52,1746.34,No
CUST-06338,Male,0,No,No,25,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),92.28,2425.19,No
CUST-06339,Female,0,Yes,No,62,Yes,No,Fiber optic,No,No,No,Yes,No,No,One year,No,Mailed check,110.15,6078.06,No
CUST-06340,Female,0,No,No,44,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),93.92,4076.06,Yes
